HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.image_url2,Input.image_url3,Input.image_url4,Answer.categories,Approve,Reject
34YWR3PJ2AQ3U5Y4QJ4LXH2R8PEX0P,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:02 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:02 PDT 2019,,,3R5F3LQFV50FO1OVJPZI9NA8R3WZOX,A27J8EOAZMU0RM,Submitted,Mon Mar 11 20:54:37 PDT 2019,Mon Mar 11 20:55:40 PDT 2019,Thu Mar 14 20:55:40 PDT 2019,,,,63,0% (0/0),0% (0/0),0% (0/0),bread,orange_juice,jelly,bread,Bottom
34YWR3PJ2AQ3U5Y4QJ4LXH2R8PFX0Q,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:48 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:48 PDT 2019,,,3LWJHTCVCF2C4WABXQXFV0PQUZMQFA,A399B3HHN9ZENF,Submitted,Mon Mar 11 20:56:03 PDT 2019,Mon Mar 11 20:56:19 PDT 2019,Thu Mar 14 20:56:19 PDT 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),jelly,orange_juice,corn,bread,Top
34YWR3PJ2AQ3U5Y4QJ4LXH2R8PG0XU,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:39 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:39 PDT 2019,,,3K2755HG5VJIFN66S4RVV1IRBKWDFR,A1ZNO22R0CI05Q,Submitted,Mon Mar 11 20:54:47 PDT 2019,Mon Mar 11 20:56:03 PDT 2019,Thu Mar 14 20:56:03 PDT 2019,,,,76,0% (0/0),0% (0/0),0% (0/0),corn,onion,grape_juice,crackers,Top
34YWR3PJ2AQ3U5Y4QJ4LXH2R8PHX0S,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:29 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:29 PDT 2019,,,3BEFOD78W99BL1FULGUFNN8UV8IM4X,A1T8UW1KDV30W8,Submitted,Mon Mar 11 20:58:43 PDT 2019,Mon Mar 11 20:59:01 PDT 2019,Thu Mar 14 20:59:01 PDT 2019,,,,18,0% (0/0),0% (0/0),0% (0/0),apple,apple,orange_juice,coke,Top
34YWR3PJ2AQ3U5Y4QJ4LXH2R8PI0XW,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:20 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:20 PDT 2019,,,3FE7TXL1LL3S32YZ9VI8BHV1LVJ2Q4,A2G7XPM051Q1XB,Submitted,Mon Mar 11 20:58:07 PDT 2019,Mon Mar 11 20:58:11 PDT 2019,Thu Mar 14 20:58:11 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),corn,corn,crackers,potato_chips,Top
34ZTTGSNJZ4UW83O2DGE915FX3PHQA,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:37:58 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:37:58 PDT 2019,,,30IQTZXKANM5GPWXGM9MM1YFL0C0X5,ATIW60FKZ64VY,Submitted,Mon Mar 11 20:41:51 PDT 2019,Mon Mar 11 20:41:59 PDT 2019,Thu Mar 14 20:41:59 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),jelly,grape_juice,bread,coke,Top
34ZTTGSNJZ4UW83O2DGE915FX3PQHJ,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:14 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:14 PDT 2019,,,3PZDLQMM0W1O91OG4DHDRC6KHG8C2Z,A3I11HUO6VH8KY,Submitted,Mon Mar 11 20:43:13 PDT 2019,Mon Mar 11 20:43:23 PDT 2019,Thu Mar 14 20:43:23 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),crackers,orange_juice,potato_chips,orange,Middle
34ZTTGSNJZ4UW83O2DGE915FX3RHQC,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:35 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:35 PDT 2019,,,3X31TUMD702ANK0QYMAYPCM2JJAL19,AZPAJPZOTOLAR,Submitted,Mon Mar 11 20:47:13 PDT 2019,Mon Mar 11 20:47:24 PDT 2019,Thu Mar 14 20:47:24 PDT 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),cereal_2,onion,potato_chips,jelly,Bottom
34ZTTGSNJZ4UW83O2DGE915FX3SQHM,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:46 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:46 PDT 2019,,,3I33IC7ZWII0GMRIKZLMLHGWHDS2AS,A1MNXQLEZKUDOX,Submitted,Mon Mar 11 20:51:35 PDT 2019,Mon Mar 11 20:51:50 PDT 2019,Thu Mar 14 20:51:50 PDT 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),orange_juice,coke,corn,bread,Top
34ZTTGSNJZ4UW83O2DGE915FX3TQHN,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:42 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:42 PDT 2019,,,3DH6GAKTY15RIFSXPC8GBE8A5DUZY7,A1S88VQY8G8CNC,Submitted,Mon Mar 11 20:53:06 PDT 2019,Mon Mar 11 20:54:10 PDT 2019,Thu Mar 14 20:54:10 PDT 2019,,,,64,0% (0/0),0% (0/0),0% (0/0),coke,onion,coke,jelly,Middle
34ZTTGSNJZ4UW83O2DGE915FX3UHQF,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:14 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:14 PDT 2019,,,3TYCR1GOTFZ7IGLY6XJQH66EWYRZLG,AP1H9BRX7CZTT,Submitted,Mon Mar 11 20:54:08 PDT 2019,Mon Mar 11 20:54:17 PDT 2019,Thu Mar 14 20:54:17 PDT 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),apple,crackers,apple,corn,Middle
34ZTTGSNJZ4UW83O2DGE915FX3UQHO,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:28 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:28 PDT 2019,,,3EKVH9QME1KYETUU49COBIO22GSD28,AO37F59V5RF62,Submitted,Mon Mar 11 20:55:44 PDT 2019,Mon Mar 11 20:55:52 PDT 2019,Thu Mar 14 20:55:52 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),orange,onion,jelly,corn,Bottom
34ZTTGSNJZ4UW83O2DGE915FX3VQHP,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:20 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:20 PDT 2019,,,317HQ483IA8BBQZ9I6BJU37D5GRNIB,AO37F59V5RF62,Submitted,Mon Mar 11 20:56:04 PDT 2019,Mon Mar 11 20:56:13 PDT 2019,Thu Mar 14 20:56:13 PDT 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),orange_juice,bread,orange,potato_chips,Middle
34ZTTGSNJZ4UW83O2DGE915FX3WQHQ,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:12 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:12 PDT 2019,,,3CCZ6YKWRAZEA000AC9KNT8OV5695Q,A2HGYNZ046TB9V,Submitted,Mon Mar 11 20:57:46 PDT 2019,Mon Mar 11 21:00:56 PDT 2019,Thu Mar 14 21:00:56 PDT 2019,,,,190,0% (0/0),0% (0/0),0% (0/0),potato_chips,apple,grape_juice,onion,Bottom
34ZTTGSNJZ4UW83O2DGE915FX3XHQI,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:43 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:43 PDT 2019,,,3C44YUNSI45U60V067N07VWVDQMPD9,A6QTAQEGOL2W9,Submitted,Mon Mar 11 20:58:53 PDT 2019,Mon Mar 11 20:59:05 PDT 2019,Thu Mar 14 20:59:05 PDT 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),potato_chips,orange_juice,corn,jelly,Middle
3511RHPADXUWU51E6DKC6J8RA60LRM,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:19 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:19 PDT 2019,,,33LKR6A5KH0Y6X8V7VCPB3WJDWUT1I,A1S88VQY8G8CNC,Submitted,Mon Mar 11 20:43:59 PDT 2019,Mon Mar 11 20:44:07 PDT 2019,Thu Mar 14 20:44:07 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),corn,crackers,onion,orange_juice,Middle
3511RHPADXUWU51E6DKC6J8RA60RLS,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:01 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:01 PDT 2019,,,3JV9LGBJWWUFXKTQTXBTOGU2GDVGOI,A6579YP5QRY5W,Submitted,Mon Mar 11 20:39:11 PDT 2019,Mon Mar 11 20:39:18 PDT 2019,Thu Mar 14 20:39:18 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),grape_juice,apple,orange_juice,corn,Middle
3511RHPADXUWU51E6DKC6J8RA61LRN,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:05 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:05 PDT 2019,,,3ON104KXQNC7QD98PI02WLALTAN4WX,AQ0WOHTR9PHO5,Submitted,Mon Mar 11 20:45:19 PDT 2019,Mon Mar 11 20:45:38 PDT 2019,Thu Mar 14 20:45:38 PDT 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),coke,grape_juice,corn,jelly,Top
3511RHPADXUWU51E6DKC6J8RA61RLT,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:45 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:45 PDT 2019,,,36DSNE9QZ8EPOMJR13WWLTMI85DOJV,A3VG4RPNFTW9F7,Submitted,Mon Mar 11 20:44:21 PDT 2019,Mon Mar 11 20:44:28 PDT 2019,Thu Mar 14 20:44:28 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),orange,coke,bread,apple,Bottom
3511RHPADXUWU51E6DKC6J8RA62LRO,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:06 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:06 PDT 2019,,,3EKVH9QME1KYETUU49COBIO22GND23,AP1H9BRX7CZTT,Submitted,Mon Mar 11 20:48:41 PDT 2019,Mon Mar 11 20:48:54 PDT 2019,Thu Mar 14 20:48:54 PDT 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),crackers,crackers,corn,jelly,Top
3511RHPADXUWU51E6DKC6J8RA62RLU,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:16 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:16 PDT 2019,,,3JAOYWH7VLKSCP3L2ZPR4I4LHVZL9J,A2NPBW8QDGBF9G,Submitted,Mon Mar 11 20:48:49 PDT 2019,Mon Mar 11 20:49:02 PDT 2019,Thu Mar 14 20:49:02 PDT 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),potato_chips,corn,crackers,grape_juice,Top
3511RHPADXUWU51E6DKC6J8RA63RLV,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:00 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:00 PDT 2019,,,37Q970SNZHOXRXVGIV7Z1Y0XBDM1S7,A1Y7DJHSPKJNVB,Submitted,Mon Mar 11 20:52:53 PDT 2019,Mon Mar 11 20:53:05 PDT 2019,Thu Mar 14 20:53:05 PDT 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),jelly,grape_juice,potato_chips,corn,Top
3511RHPADXUWU51E6DKC6J8RA64RLW,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:53 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:53 PDT 2019,,,3AWETUDC9585SFDSLUMDPQEMFUWZI1,A3A6Y7SMHIS099,Submitted,Mon Mar 11 20:52:53 PDT 2019,Mon Mar 11 20:53:02 PDT 2019,Thu Mar 14 20:53:02 PDT 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),coke,bread,orange,jelly,Top
3511RHPADXUWU51E6DKC6J8RA65LRR,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:36 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:36 PDT 2019,,,3RUIQRXJBE4NDR4URWSH9RVGHPKLLK,AXDO88EAF2SKI,Submitted,Mon Mar 11 20:54:50 PDT 2019,Mon Mar 11 20:54:54 PDT 2019,Thu Mar 14 20:54:54 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),corn,onion,coke,jelly,Top
3511RHPADXUWU51E6DKC6J8RA65RLX,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:42 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:42 PDT 2019,,,39PAAFCODPGES9OTE9WEIR3Z208VTG,A291KO368YRYCR,Submitted,Mon Mar 11 20:55:04 PDT 2019,Mon Mar 11 20:57:46 PDT 2019,Thu Mar 14 20:57:46 PDT 2019,,,,162,0% (0/0),0% (0/0),0% (0/0),bread,apple,onion,bread,Bottom
3511RHPADXUWU51E6DKC6J8RA66LRS,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:20 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:20 PDT 2019,,,3DI28L7YXDUWHEQYH0NUCHWIAMI1EB,A1T8UW1KDV30W8,Submitted,Mon Mar 11 20:59:00 PDT 2019,Mon Mar 11 20:59:09 PDT 2019,Thu Mar 14 20:59:09 PDT 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),onion,apple,orange_juice,cereal_2,Top
3511RHPADXUWU51E6DKC6J8RA67LRT,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:10 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:10 PDT 2019,,,3TDXMTX3CEA345THJPP2SSLRAQ46IM,A2XFGTPDO4KQ2B,Submitted,Mon Mar 11 20:57:38 PDT 2019,Mon Mar 11 20:57:46 PDT 2019,Thu Mar 14 20:57:46 PDT 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),corn,onion,bread,corn,Bottom
3511RHPADXUWU51E6DKC6J8RA67RLZ,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:44:29 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:44:29 PDT 2019,,,3EFE17QCRFL8V8GUKKAKTLG4S2MHSQ,A1V5GKV1RQB2VH,Submitted,Mon Mar 11 20:58:12 PDT 2019,Mon Mar 11 20:58:19 PDT 2019,Thu Mar 14 20:58:19 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),bread,orange,bread,coke,Middle
351S7I5UGBC5KHLMALRIHKQP5K6JNU,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:37:47 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:37:47 PDT 2019,,,3DR23U6WE8UXQY27JJ74INFD250ETO,A3A6Y7SMHIS099,Submitted,Mon Mar 11 20:46:44 PDT 2019,Mon Mar 11 20:47:09 PDT 2019,Thu Mar 14 20:47:09 PDT 2019,,,,25,0% (0/0),0% (0/0),0% (0/0),coke,corn,bread,orange,Bottom
351S7I5UGBC5KHLMALRIHKQP5K6NJY,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:38:04 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:38:04 PDT 2019,,,39OWYR0EPN7LDY1XO0E98MSST8UFYT,ATIW60FKZ64VY,Submitted,Mon Mar 11 20:41:22 PDT 2019,Mon Mar 11 20:41:27 PDT 2019,Thu Mar 14 20:41:27 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),cereal_2,potato_chips,cereal_2,bread,Middle
351S7I5UGBC5KHLMALRIHKQP5K8JNW,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:39 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:39 PDT 2019,,,3OLF68YTNCHKHG3U8U0T50ALQHUFAM,AQ0WOHTR9PHO5,Submitted,Mon Mar 11 20:46:54 PDT 2019,Mon Mar 11 20:46:59 PDT 2019,Thu Mar 14 20:46:59 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),corn,orange_juice,jelly,bread,Bottom
351S7I5UGBC5KHLMALRIHKQP5K8NJ0,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:39:53 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:39:53 PDT 2019,,,3BGYGHDBB00BBJWE7KS7FZXY5PY22J,A31EUQA8YR9SPI,Submitted,Mon Mar 11 20:48:20 PDT 2019,Mon Mar 11 20:48:27 PDT 2019,Thu Mar 14 20:48:27 PDT 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),crackers,coke,crackers,orange_juice,Middle
351S7I5UGBC5KHLMALRIHKQP5K9JNX,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:23 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:23 PDT 2019,,,3A7Y0R2P2R4CIVXJ2UJS46DBK9MJXZ,A1HNR6OIRFCEHS,Submitted,Mon Mar 11 20:50:00 PDT 2019,Mon Mar 11 20:50:05 PDT 2019,Thu Mar 14 20:50:05 PDT 2019,,,,5,0% (0/0),0% (0/0),0% (0/0),potato_chips,grape_juice,orange_juice,potato_chips,Bottom
351S7I5UGBC5KHLMALRIHKQP5K9NJ1,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:40:44 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:40:44 PDT 2019,,,3N2BF7Y2VTA5XD3P0NEYHCHY0DYMHD,A2G7XPM051Q1XB,Submitted,Mon Mar 11 20:49:59 PDT 2019,Mon Mar 11 20:50:09 PDT 2019,Thu Mar 14 20:50:09 PDT 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),onion,jelly,orange,onion,Bottom
351S7I5UGBC5KHLMALRIHKQP5KAJNY,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:13 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:13 PDT 2019,,,3EF8EXOTT4B4SUCQV1YL9X9AFU81JQ,A2NJT6IX34UWX7,Submitted,Mon Mar 11 20:51:22 PDT 2019,Mon Mar 11 20:51:28 PDT 2019,Thu Mar 14 20:51:28 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),grape_juice,jelly,orange_juice,onion,Middle
351S7I5UGBC5KHLMALRIHKQP5KANJ2,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:41:35 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:41:35 PDT 2019,,,3I0BTBYZA01UGUM7LIVO5F5ON6C0YH,A2XFGTPDO4KQ2B,Submitted,Mon Mar 11 20:52:28 PDT 2019,Mon Mar 11 20:52:34 PDT 2019,Thu Mar 14 20:52:34 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),crackers,grape_juice,coke,orange,Top
351S7I5UGBC5KHLMALRIHKQP5KBJNZ,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:36 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:36 PDT 2019,,,3WMOAN2SREDGXWJ9HDA29SX7DIMVNF,A1FP3SH704X01V,Submitted,Mon Mar 11 20:55:02 PDT 2019,Mon Mar 11 20:55:15 PDT 2019,Thu Mar 14 20:55:15 PDT 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),apple,potato_chips,corn,onion,Bottom
351S7I5UGBC5KHLMALRIHKQP5KBNJ3,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:42:23 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:42:23 PDT 2019,,,3NVC2EB65TFQXML445D77D3VQIX3YG,A2XFGTPDO4KQ2B,Submitted,Mon Mar 11 20:54:01 PDT 2019,Mon Mar 11 20:54:05 PDT 2019,Thu Mar 14 20:54:05 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),apple,coke,apple,orange,Middle
351S7I5UGBC5KHLMALRIHKQP5KCJN0,3ZYIH7REHGQZXCDCF4R5DPNYLHB1OF,Which shelf should each object go on?,Place the object you see on the left onto the correct shelf on the right,"categorize, image, similarity",$0.01,Mon Mar 11 20:43:26 PDT 2019,1,BatchId:3563647;OriginalHitTemplateId:928390873;,10800,259200,Mon Mar 18 20:43:26 PDT 2019,,,3C6FJU71TT9AWGYNJP98UMTV3VIYUK,A2BUXQ05X8GB58,Submitted,Mon Mar 11 20:56:37 PDT 2019,Mon Mar 11 20:56:41 PDT 2019,Thu Mar 14 20:56:41 PDT 2019,,,,4,0% (0/0),0% (0/0),0% (0/0),bread,jelly,corn,cereal_2,Top
