"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.image_url2","Input.image_url3","Input.image_url4","Answer.categories","Approve","Reject"
"38XPGNCKHVGSP4BA95Q5LZVJDXRV4N","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:34 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:34 PDT 2019","","","3YDTZAI2W0WEPCT5SUBH3VKSCA9410","A37O30WLLHE8QT","Submitted","Tue Jul 02 21:56:22 PDT 2019","Tue Jul 02 21:56:37 PDT 2019","Wed Jul 10 21:56:37 PDT 2019","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","dessert.jpg","noodles.jpg","carrot.jpeg","Middle"
"3D42WVSDHABJRE34YX98J2W4K42FY4","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:37 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:37 PDT 2019","","","32XVDSJFP2D1IN07H2BRU8BXQ78M2U","A3UZ5QGTYRGO1U","Submitted","Tue Jul 02 21:58:09 PDT 2019","Tue Jul 02 21:59:40 PDT 2019","Wed Jul 10 21:59:40 PDT 2019","","","","91","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","noodles.jpg","onions.jpg","frozen_snack.png","Top"
"3UZUVSO3P9BRRJEUKJ1R7POXZTAEMW","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:05 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:05 PDT 2019","","","3TY7ZAOG5I0ZWPXQH3UXW7QE44TK03","A3RH0FSJYQSFEZ","Submitted","Tue Jul 02 21:57:14 PDT 2019","Tue Jul 02 21:57:21 PDT 2019","Wed Jul 10 21:57:21 PDT 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","chips.jpg","onions.jpg","carrot.jpeg","Bottom"
"3L4YG5VW9P8JVJUHBVR4IHJIQ3GDDJ","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:38 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:38 PDT 2019","","","3SNLUL3WO73QWHRO0AKI0ER09T1ULI","A3GF5LL1TH1EJE","Submitted","Tue Jul 02 21:55:53 PDT 2019","Tue Jul 02 21:56:11 PDT 2019","Wed Jul 10 21:56:11 PDT 2019","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","carrot.jpeg","cereal.jpg","vegemite.jpg","Bottom"
"33NKDW9FFZYNOXTK2ZX5SI4SLLGCXK","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:34 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:34 PDT 2019","","","3A7Y0R2P2R4CIVXJ2UJS46DCZMDXJB","A094612415T5EHTYKXTQ","Submitted","Tue Jul 02 21:55:42 PDT 2019","Tue Jul 02 21:55:47 PDT 2019","Wed Jul 10 21:55:47 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","vegemite.jpg","dessert.jpg","cereal.jpg","Middle"
"388FBO7JZT9VF6GLWLSLR75DMVONYJ","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:40 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:40 PDT 2019","","","3WAKVUDHUZWRHW2MWGJ8H99ZE9Y7UO","AD3176YJTD639","Submitted","Tue Jul 02 21:58:56 PDT 2019","Tue Jul 02 21:59:07 PDT 2019","Wed Jul 10 21:59:07 PDT 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","noodles.jpg","onions.jpg","beverage.jpg","fruit.jpg","Middle"
"30OITAWPBSJO49M2LB5SN6FQRAV9H8","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:06 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:06 PDT 2019","","","3W8CV64QJ5FQQTKVBEATCQBFFRJH98","AWV0L438RDF8P","Submitted","Tue Jul 02 21:57:09 PDT 2019","Tue Jul 02 21:57:40 PDT 2019","Wed Jul 10 21:57:40 PDT 2019","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","carrot.jpeg","dessert.jpg","fruit.jpg","chips.jpg","Middle"
"322ZSN9Z5I0DCC7L4AQQKH7YGCBT45","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:38 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:38 PDT 2019","","","3KWTYT0873J9B219Z9CAS2ZKACA5LD","APCG2B9LG0MZ7","Submitted","Tue Jul 02 21:58:59 PDT 2019","Tue Jul 02 21:59:09 PDT 2019","Wed Jul 10 21:59:09 PDT 2019","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","chips.jpg","noodles.jpg","cereal.jpg","Bottom"
"391JB9X4Z0OUDJ64G5CU5K12JQ5KML","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:37 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:37 PDT 2019","","","3WJ1OXY92DWB21T70GUNV8T0IQBA81","APX99JE8G6KZ2","Submitted","Tue Jul 02 21:56:54 PDT 2019","Tue Jul 02 21:57:48 PDT 2019","Wed Jul 10 21:57:48 PDT 2019","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","vegemite.jpg","dessert.jpg","cereal.jpg","Top"
"3JVP4ZJHDR864A99RX4KU7FCOJFI0X","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:34 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:34 PDT 2019","","","3S3AMIZX3XLBCBMW121UNVXPTKUCDC","A24G7YNW9XO63D","Submitted","Tue Jul 02 21:58:38 PDT 2019","Tue Jul 02 21:59:14 PDT 2019","Wed Jul 10 21:59:14 PDT 2019","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","cereal.jpg","chips.jpg","carrot.jpeg","dessert.jpg","Bottom"
"3T2EL38U0O0RIY337HY0CNT9P0HXQA","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:40 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:40 PDT 2019","","","32N49TQG3JY9DDPK895XNMD8TOCAV6","A3U7PYAN5ASXCE","Submitted","Tue Jul 02 21:57:18 PDT 2019","Tue Jul 02 21:57:22 PDT 2019","Wed Jul 10 21:57:22 PDT 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","dessert.jpg","fruit.jpg","carrot.jpeg","Middle"
"3IKDQS3DQGGQY24P3DX4P8HDX8DCIL","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:06 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:06 PDT 2019","","","3G5W44VEUAYW7T8BV5J0HZDUBLIKG6","A33MF851P56BFH","Submitted","Tue Jul 02 21:57:26 PDT 2019","Tue Jul 02 21:58:29 PDT 2019","Wed Jul 10 21:58:29 PDT 2019","","","","63","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","noodles.jpg","dessert.jpg","onions.jpg","Middle"
"3U74KRR67O1ZYKHRMF5MJQDY7T6NTU","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:38 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:38 PDT 2019","","","3OONKJ5DKFZJ63LFDBJFN536FDZOBC","A3V8KGKKM5ZDH0","Submitted","Tue Jul 02 21:55:40 PDT 2019","Tue Jul 02 21:55:47 PDT 2019","Wed Jul 10 21:55:47 PDT 2019","","","","7","100% (8/8)","0% (0/0)","0% (0/0)","dessert.jpg","dessert.jpg","cereal.jpg","beverage.jpg","Top"
"3XABXM4AJ3L13X2VZ9M8WOCGYR8Q8V","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:34 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:34 PDT 2019","","","32Q90QCQ1V1YNFCKPATCHWSIY53EKJ","A1ILOTVGEI8SFI","Submitted","Tue Jul 02 21:56:47 PDT 2019","Tue Jul 02 21:56:51 PDT 2019","Wed Jul 10 21:56:51 PDT 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","carrot.jpeg","vegemite.jpg","dessert.jpg","Middle"
"3S8A4GJRD5J64RFOSTJKIXFX9OXV68","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:34 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:34 PDT 2019","","","3IAS3U3I0IW5ZWWAQDLIGS03E842BL","A3U7PYAN5ASXCE","Submitted","Tue Jul 02 21:56:50 PDT 2019","Tue Jul 02 21:56:54 PDT 2019","Wed Jul 10 21:56:54 PDT 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","onions.jpg","vegemite.jpg","noodles.jpg","Top"
"31MCUE39BM2OPB2BKWM0BT03CI7G3Y","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:41 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:41 PDT 2019","","","336YQZE83YUTHKJUZLDPSFE9AH05MF","A3SHFOPG16PGNX","Submitted","Tue Jul 02 21:59:05 PDT 2019","Tue Jul 02 21:59:13 PDT 2019","Wed Jul 10 21:59:13 PDT 2019","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","frozen_snack.png","chips.jpg","onions.jpg","Middle"
"3WRBLBQ2GTOS8J3E194H9V2W96NG03","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:38 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:38 PDT 2019","","","3K3R2QNK8EJVVFQFBDHSV5059ZL9U1","AJQGWGESKQT4Y","Submitted","Tue Jul 02 21:56:41 PDT 2019","Tue Jul 02 21:56:47 PDT 2019","Wed Jul 10 21:56:47 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","dessert.jpg","beverage.jpg","frozen_snack.png","Bottom"
"3AC6MFV69MY3A04FP9ZR0UHJ6DJZHD","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:06 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:06 PDT 2019","","","3R8YZBNQ9KYZP3V5F7Z378CABORQ71","AZZYF19BXGOHY","Submitted","Tue Jul 02 21:57:46 PDT 2019","Tue Jul 02 21:57:59 PDT 2019","Wed Jul 10 21:57:59 PDT 2019","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","carrot.jpeg","onions.jpg","vegemite.jpg","Middle"
"3LVTFB9DE7YGWC8DI7YWO1TEMALQGB","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:37 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:37 PDT 2019","","","35H6S234SDGRSHY2C5683JHNKHK655","AF5MROGXMI9OL","Submitted","Tue Jul 02 21:56:01 PDT 2019","Tue Jul 02 21:56:06 PDT 2019","Wed Jul 10 21:56:06 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","frozen_snack.png","fruit.jpg","vegemite.jpg","Top"
"3DQYSJDTYNR2LVDYYQ30I64V6XTXEY","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:34 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:34 PDT 2019","","","33L7PJKHCJEGHXSG6GL4QDJS6FVT84","A1PYMROZ75S4FW","Submitted","Tue Jul 02 21:56:17 PDT 2019","Tue Jul 02 21:56:24 PDT 2019","Wed Jul 10 21:56:24 PDT 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","onions.jpg","fruit.jpg","dessert.jpg","Bottom"
"373L46LKP9M4CB0JD8Z2PS9LFWBJKH","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:05 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:05 PDT 2019","","","3TVRFO09GNVIDLLJ5FV5KLQ43BLLX4","A1EA65VORB7TPU","Submitted","Tue Jul 02 22:01:04 PDT 2019","Tue Jul 02 22:01:29 PDT 2019","Wed Jul 10 22:01:29 PDT 2019","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","dessert.jpg","beverage.jpg","cereal.jpg","onions.jpg","Middle"
"38Z7YZ2SB5IUS3E88VYZ9D6U1NDQI3","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:38 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:38 PDT 2019","","","3TUI152ZZE3LEHG3QRIU6YLX82R1QF","A383I2LLYX9LJM","Submitted","Tue Jul 02 21:56:30 PDT 2019","Tue Jul 02 21:57:08 PDT 2019","Wed Jul 10 21:57:08 PDT 2019","","","","38","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","dessert.jpg","vegemite.jpg","chips.jpg","Middle"
"341YLJU21KFD0KCN6K8YDV8RLHZI2H","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:34 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:34 PDT 2019","","","3LOZAJ85YGTCCZZBV9D05PRVXBS2XU","A3IZZK604KSONP","Submitted","Tue Jul 02 21:55:48 PDT 2019","Tue Jul 02 21:56:07 PDT 2019","Wed Jul 10 21:56:07 PDT 2019","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","onions.jpg","chips.jpg","cereal.jpg","dessert.jpg","Middle"
"34ZTTGSNJZ4UW83O2DGE915F1AYQHA","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:38 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:38 PDT 2019","","","34QN5IT0T27F1OVP8EXU62HN940081","A3V8KGKKM5ZDH0","Submitted","Tue Jul 02 21:57:39 PDT 2019","Tue Jul 02 22:01:23 PDT 2019","Wed Jul 10 22:01:23 PDT 2019","","","","224","100% (8/8)","0% (0/0)","0% (0/0)","carrot.jpeg","noodles.jpg","frozen_snack.png","dessert.jpg","Middle"
"3ECKRY5B1SC36VFZVRHC06IY6QYZI6","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:06 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:06 PDT 2019","","","3RGU30DZTDO1OJYFONHJTPXESIUMJH","AZZYF19BXGOHY","Submitted","Tue Jul 02 21:57:20 PDT 2019","Tue Jul 02 21:57:29 PDT 2019","Wed Jul 10 21:57:29 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","frozen_snack.png","carrot.jpeg","cereal.jpg","noodles.jpg","Top"
"3MIVREZQVJELYY4W8YJBMTL7TR2KQ8","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:38 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:38 PDT 2019","","","3UN61F00HZ5KE0WM4T96EE8JG405R4","A1823B3S2PJMGQ","Submitted","Tue Jul 02 22:00:24 PDT 2019","Tue Jul 02 22:00:30 PDT 2019","Wed Jul 10 22:00:30 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","cereal.jpg","fruit.jpg","onions.jpg","Middle"
"3E24UO25Q16BE76RRHX6N5LPDV16OI","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:05 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:05 PDT 2019","","","3SKEMFQBZ6LHEE2TC77CPMWWN25K8Q","A1823B3S2PJMGQ","Submitted","Tue Jul 02 21:57:18 PDT 2019","Tue Jul 02 21:57:31 PDT 2019","Wed Jul 10 21:57:31 PDT 2019","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","fruit.jpg","chips.jpg","noodles.jpg","frozen_snack.png","Middle"
"304QEQWKZR0G0WKCPSHPE4BY0SEO0Y","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:41 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:41 PDT 2019","","","3C44YUNSI45U60V067N07VWWS38DPQ","A24A69YAB0UI36","Submitted","Tue Jul 02 21:57:30 PDT 2019","Tue Jul 02 21:57:41 PDT 2019","Wed Jul 10 21:57:41 PDT 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","noodles.jpg","dessert.jpg","chips.jpg","Middle"
"373L46LKP9M4CB0JD8Z2PS9LFWAKJH","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:35 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:35 PDT 2019","","","36AHBNMV1USOFEN1XUJJKMP8W8AYD4","A3DTPGXKABAFEJ","Submitted","Tue Jul 02 21:56:15 PDT 2019","Tue Jul 02 21:56:28 PDT 2019","Wed Jul 10 21:56:28 PDT 2019","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","onions.jpg","carrot.jpeg","dessert.jpg","Bottom"
"3OYHVNTV5VEIDMRGTLR7XOQ7EQKKO0","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:38 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:38 PDT 2019","","","37XITHEISZP5DL51J3WESKET8LKCRH","A37O30WLLHE8QT","Submitted","Tue Jul 02 21:57:00 PDT 2019","Tue Jul 02 21:57:12 PDT 2019","Wed Jul 10 21:57:12 PDT 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","beverage.jpg","fruit.jpg","frozen_snack.png","cereal.jpg","Middle"
"39WSF6KUV41FRMZ6XZG4ZTD2UTPEOB","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:06 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:06 PDT 2019","","","31UV0MXWNTS7L1T3E6FX0M7ST8F5IY","AJQGWGESKQT4Y","Submitted","Tue Jul 02 21:57:08 PDT 2019","Tue Jul 02 21:57:11 PDT 2019","Wed Jul 10 21:57:11 PDT 2019","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","noodles.jpg","carrot.jpeg","noodles.jpg","vegemite.jpg","Middle"
"3IKDQS3DQGGQY24P3DX4P8HDX8CICQ","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:38 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:38 PDT 2019","","","3NXNZ5RS1DDTX4EJY5OHLDML1ON97Y","AZZYF19BXGOHY","Submitted","Tue Jul 02 21:56:24 PDT 2019","Tue Jul 02 21:56:35 PDT 2019","Wed Jul 10 21:56:35 PDT 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","vegemite.jpg","chips.jpg","carrot.jpeg","dessert.jpg","Bottom"
"3V7ICJJAZCWDGQD44OZ5KN1CA5C4BR","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:05 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:05 PDT 2019","","","3YJ6NA41JEW79MVSG39BATR9XN5PJG","A1AYVATMT88U1W","Submitted","Tue Jul 02 21:57:30 PDT 2019","Tue Jul 02 21:57:50 PDT 2019","Wed Jul 10 21:57:50 PDT 2019","","","","20","100% (88/88)","0% (0/0)","0% (0/0)","dessert.jpg","fruit.jpg","vegemite.jpg","chips.jpg","Top"
"3JHB4BPSFMP1H2L541SMWK7RIXQQ9K","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:35 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:35 PDT 2019","","","3VW04L3ZLWMDDF28JYYTVFLRAKSXXZ","AA9N1MNC5OBN8","Submitted","Tue Jul 02 21:55:58 PDT 2019","Tue Jul 02 21:56:08 PDT 2019","Wed Jul 10 21:56:08 PDT 2019","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","chips.jpg","dessert.jpg","vegemite.jpg","chips.jpg","Bottom"
"308KJXFUJTMSE1N2DB0HXKTY8M7TAG","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:53:41 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:53:41 PDT 2019","","","3QAPZX2QN7T4F9T0SXOTWB4KN4702X","A2OJ99U77NT3B1","Submitted","Tue Jul 02 21:55:33 PDT 2019","Tue Jul 02 21:55:45 PDT 2019","Wed Jul 10 21:55:45 PDT 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","noodles.jpg","noodles.jpg","vegemite.jpg","fruit.jpg","Top"
"30OITAWPBSJO49M2LB5SN6FQRAVH9G","3YWCO65Q5IJ2BZ5AYYF9OPZOVQX0QT","Which shelf should each object go on?","Place the object you see on the left onto the correct shelf on the right","categorize, image, similarity","$0.01","Tue Jul 02 21:54:06 PDT 2019","1","BatchId:3694551;OriginalHitTemplateId:928390873;","10800","691200","Tue Jul 09 21:54:06 PDT 2019","","","3CFJTT4SXW6M857M2ZUUY6LOKEBI7R","A18HC62T1SROBJ","Submitted","Tue Jul 02 21:59:06 PDT 2019","Tue Jul 02 21:59:22 PDT 2019","Wed Jul 10 21:59:22 PDT 2019","","","","16","100% (96/96)","0% (0/0)","0% (0/0)","fruit.jpg","noodles.jpg","frozen_snack.png","carrot.jpeg","Bottom"
